   138.6921       142.2016       151.2267      -166.1715    
   139.8682       143.4719       152.6828      -165.0062    
   141.0518       144.7475       154.1358      -163.8712    
   142.2426       146.0280       155.5853      -162.7648    
   143.4405       147.3134       157.0307      -161.6851    
   144.6453       148.6032       158.4717      -160.6306    
   145.8569       149.8972       159.9077      -159.5999    
   147.0749       151.1949       161.3382      -158.5917    
   148.2991       152.4960       162.7626      -157.6048    
   149.5292       153.8002       164.1805      -156.6379    
   150.7649       155.1069       165.5915      -155.6900    
   152.0056       156.4157       166.9950      -154.7603    
   153.2511       157.7262       168.3906      -153.8477    
   154.5009       159.0378       169.7779      -152.9514    
   155.7546       160.3501       171.1564      -152.0706    
   157.0116       161.6626       172.5258      -151.2047    
   158.2715       162.9747       173.8855      -150.3528    
   159.5337       164.2859       175.2354      -149.5145    
   160.7978       165.5957       176.5750      -148.6890    
   162.0631       166.9035       177.9040      -147.8758    
   163.3292       168.2089       179.2222      -147.0744    
   164.5955       169.5112      -179.4708      -146.2843    
   165.8614       170.8101      -178.1753      -145.5051    
   167.1263       172.1048      -176.8913      -144.7362    
   168.3898       173.3951      -175.6192      -143.9773    
   169.6512       174.6803      -174.3590      -143.2280    
   170.9101       175.9601      -173.1110      -142.4880    
   172.1658       177.2339      -171.8753      -141.7568    
   173.4180       178.5014      -170.6519      -141.0341    
   174.6661       179.7621      -169.4409      -140.3197    
   175.9096      -178.9844      -168.2425      -139.6133    
   177.1481      -177.7384      -167.0566      -138.9145    
   178.3812      -176.5002      -165.8832      -138.2231    
   179.6085      -175.2702      -164.7223      -137.5388    
  -179.1704      -174.0486      -163.5740      -136.8614    
  -177.9558      -172.8357      -162.4381      -136.1907    
  -176.7480      -171.6317      -161.3145      -135.5264    
  -175.5474      -170.4369      -160.2033      -134.8683    
  -174.3541      -169.2513      -159.1043      -134.2163    
  -173.1685      -168.0752      -158.0174      -133.5701    
  -171.9906      -166.9086      -156.9425      -132.9296    
  -170.8207      -165.7517      -155.8794      -132.2946    
  -169.6589      -164.6045      -154.8280      -131.6648    
  -168.5053      -163.4671      -153.7882      -131.0402    
  -167.3600      -162.3395      -152.7598      -130.4206    
  -166.2230      -161.2218      -151.7425      -129.8058    
  -165.0944      -160.1138      -150.7363      -129.1957    
  -163.9742      -159.0155      -149.7410      -128.5902    
  -162.8624      -157.9270      -148.7563      -127.9891    
  -161.7589      -156.8482      -147.7820      -127.3923    
  -160.6637      -155.7789      -146.8180      -126.7997    
  -159.5767      -154.7190      -145.8641      -126.2111    
  -158.4979      -153.6685      -144.9200      -125.6264    
  -157.4271      -152.6272      -143.9856      -125.0456    
  -156.3642      -151.5951      -143.0606      -124.4684    
  -155.3091      -150.5719      -142.1449      -123.8949    
  -154.2617      -149.5574      -141.2382      -123.3249    
  -153.2218      -148.5517      -140.3403      -122.7584    
  -152.1893      -147.5544      -139.4510      -122.1951    
  -151.1640      -146.5655      -138.5701      -121.6351    
  -150.1458      -145.5847      -137.6974      -121.0782    
  -149.1344      -144.6118      -136.8328      -120.5243    
  -148.1297      -143.6468      -135.9760      -119.9735    
  -147.1315      -142.6894      -135.1267      -119.4255    
  -146.1397      -141.7395      -134.2849      -118.8804    
  -145.1541      -140.7968      -133.4503      -118.3380    
  -144.1745      -139.8612      -132.6228      -117.7983    
  -143.2008      -138.9326      -131.8022      -117.2612    
  -142.2328      -138.0107      -130.9882      -116.7266    
  -141.2703      -137.0953      -130.1807      -116.1945    
  -140.3131      -136.1864      -129.3796      -115.6648    
  -139.3612      -135.2837      -128.5847      -115.1374    
  -138.4143      -134.3871      -127.7958      -114.6123    
  -137.4723      -133.4964      -127.0127      -114.0895    
  -136.5351      -132.6115      -126.2353      -113.5688    
  -135.6026      -131.7322      -125.4635      -113.0502    
  -134.6746      -130.8584      -124.6971      -112.5337    
  -133.7510      -129.9900      -123.9360      -112.0192    
  -132.8316      -129.1268      -123.1800      -111.5067    
  -131.9165      -128.2686      -122.4290      -110.9960    
  -131.0055      -127.4154      -121.6828      -110.4873    
  -130.0985      -126.5671      -120.9414      -109.9803    
  -129.1954      -125.7235      -120.2047      -109.4751    
  -128.2961      -124.8845      -119.4724      -108.9717    
  -127.4007      -124.0500      -118.7446      -108.4699    
  -126.5089      -123.2200      -118.0210      -107.9698    
  -125.6208      -122.3943      -117.3016      -107.4713    
  -124.7363      -121.5729      -116.5863      -106.9743    
  -123.8554      -120.7556      -115.8749      -106.4789    
  -122.9780      -119.9424      -115.1675      -105.9849    
  -122.1041      -119.1332      -114.4639      -105.4924    
  -121.2337      -118.3280      -113.7639      -105.0013    
  -120.3668      -117.5267      -113.0676      -104.5116    
  -119.5033      -116.7292      -112.3748      -104.0233    
  -118.6432      -115.9354      -111.6855      -103.5362    
  -117.7865      -115.1454      -110.9996      -103.0505    
  -116.9332      -114.3590      -110.3170      -102.5660    
  -116.0833      -113.5763      -109.6377      -102.0827    
  -115.2369      -112.7971      -108.9615      -101.6005    
  -114.3938      -112.0215      -108.2884      -101.1196    
  -113.5542      -111.2493      -107.6184      -100.6398    
  -112.7180      -110.4806      -106.9513      -100.1610    
  -111.8853      -109.7154      -106.2872      -99.68336    
  -111.0560      -108.9535      -105.6259      -99.20674    
  -110.2302      -108.1950      -104.9674      -98.73112    
  -109.4078      -107.4398      -104.3116      -98.25648    
  -108.5890      -106.6879      -103.6585      -97.78281    
  -107.7736      -105.9393      -103.0081      -97.31005    
  -106.9617      -105.1940      -102.3602      -96.83819    
  -106.1534      -104.4518      -101.7148      -96.36721    
  -105.3486      -103.7128      -101.0719      -95.89707    
